,Actors,BoxOffice,Country,Director,Genre,Label,Language,Runtime,Title,Unnamed: 0,Writer,Year
1154,"Morton Downey Jr., Glenn Beck, Victoria Jackson, Bob Pittman",21476.0,USA,"Seth Kramer, Daniel A. Miller, Jeremy Newberger",Documentary,1,English,90.0,Evocateur: The Morton Downey Jr. Movie,1262.0,Daniel A. Miller,2012.0
1155,"Jeremy Piven, Ving Rhames, James Brolin, David Koechner",15000327.0,USA,Neal Brennan,Comedy,0,English,89.0,"The Goods: Live Hard, Sell Hard",1263.0,"Andy Stock, Rick Stempson",2009.0
1156,"Nas, Cornel West, Pharrell Williams, Swizz Beatz",151366.0,USA,One9,Documentary,1,English,74.0,Nas: Time Is Illmatic,1264.0,Erik Parker,2014.0
1157,"LisaGay Hamilton, Edward James Olmos, Yolonda Ross, Hilary Barraford",55963.0,USA,John Sayles,Crime,1,English,123.0,Go for Sisters,1265.0,John Sayles,2013.0
1158,"Devery Jacobs, Glen Gould, Brandon Oakes, Roseanne Supernault",3257.0,Canada,Jeff Barnaby,Crime,1,English,88.0,Rhymes for Young Ghouls,1266.0,Jeff Barnaby,2013.0
1159,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page",9496882.0,USA,Noam Murro,Comedy,0,English,95.0,Smart People,1267.0,Mark Poirier,2008.0
1160,"John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton",166112167.0,USA,Roland Emmerich,Action,0,English,158.0,2012,1268.0,"Roland Emmerich, Harald Kloser",2009.0
1161,"Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick",20488579.0,USA,"Mark Neveldine, Brian Taylor",Action,0,English,95.0,Gamer,1271.0,"Mark Neveldine, Brian Taylor",2009.0
1162,"Adam Bousdoukos, Moritz Bleibtreu, Pheline Roggan, Anna Bederke",200000.0,Germany,Fatih Akin,Comedy,1,German,99.0,Soul Kitchen,1272.0,"Fatih Akin (screenplay), Adam Bousdoukos (screenplay)",2009.0
1163,"Dany Boon, John DiMaggio, Garance Lagraa, Charlie Girerd",16975.0,France,Jacques-Remy Girerd,Animation,1,French,92.0,Mia and the Migoo,1273.0,"Benoit Chieux (screenplay), Jacques-Remy Girerd, Antoine Lanciaux (screenplay), Stephanie Sheh (adaptation), Iouri Tcherenkov (screenplay)",2008.0
1164,"Binnu Dhillon, Jaswinder Bhalla, Rana Ranbir, Shavinder Mahal",139074.0,India,Navaniat Singh,Action,1,Panjabi,129.0,Rangeelay,1274.0,Dheeraj Rattan (story & screeplay),2013.0
1165,"Jessica Alba, Alessandro Nivola, Parker Posey, Rade Serbedzija",31400000.0,USA,"David Moreau, Xavier Palud",Horror,0,English,98.0,The Eye,1275.0,"Sebastian Gutierrez (screenplay), Yuet-Jan Hui, Oxide Chun Pang, Danny Pang",2008.0
1166,"Ali Suliman, Maisa Abd Elhadi, Saleh Bakri, Elia Suleiman",31788.0,UK,Elia Suleiman,Drama,1,Arabic,109.0,The Time that Remains,1276.0,Elia Suleiman,2009.0
1167,"Kate Hudson, Gael Garcia Bernal, Kathy Bates, Lucy Punch",453167.0,USA,Nicole Kassell,Comedy,1,English,106.0,A Little Bit of Heaven,1277.0,Gren Wells,2011.0
1168,"Gerard Depardieu, Clovis Cornillac, Jacques Gamblin, Marie Bunel",105893.0,France,Claude Chabrol,Crime,1,French,110.0,Inspector Bellamy,1278.0,"Odile Barski (scenario,  adaptation and dialogue), Claude Chabrol (scenario,  adaptation and dialogue)",2009.0
1169,"Scotty Bowman, Herb Brooks, Don Cherry, Mark Deakins",694600.0,USA,Gabe Polsky,Documentary,1,English,84.0,Red Army,1279.0,Gabe Polsky,2014.0
1170,"Luke Evans, Adelaide Clemens, Lee Tergesen, Derek Magyar",53929.0,USA,Ryuhei Kitamura,Horror,1,English,86.0,No One Lives,1280.0,David Cohen,2012.0
1171,"Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes",119219978.0,USA,Adam McKay,Action,0,English,107.0,The Other Guys,1281.0,"Adam McKay, Chris Henchy",2010.0
1172,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis",33422556.0,USA,John Patrick Shanley,Drama,0,English,104.0,Doubt,1282.0,"John Patrick Shanley (screenplay), John Patrick Shanley (play)",2008.0
1173,"Kiefer Sutherland, Paula Patton, Cameron Boyce, Arika Gluck",30575158.0,USA,Alexandre Aja,Horror,0,English,110.0,Mirrors,1283.0,"Alexandre Aja (screenplay), Gregory Levasseur (screenplay), Sung-ho Kim (Korean motion picture ""Into the Mirror"")",2008.0
1174,"Najarra Townsend, Caroline Williams, Alice Macdonald, Matt Mercer",3328.0,USA,Eric England,Drama,1,English,84.0,Contracted,1284.0,Eric England,2013.0
1175,"Abiodun Oyewole, Stokely Carmichael, Talib Kweli, Mable Carmichael",167360.0,Sweden,Goran Olsson,Documentary,1,English,100.0,The Black Power Mixtape 1967-1975,1285.0,Goran Olsson,2011.0
1176,"Jennifer Aniston, Adriana Barraza, Anna Kendrick, Sam Worthington",1319947.0,USA,Daniel Barnz,Drama,1,English,102.0,Cake,1286.0,Patrick Tobin (screenplay),2014.0
1177,"Leanne Allison, Karsten Heuer, Bjorne Kvernmo, Simon Qamanirq",14445922.0,USA,Greg MacGillivray,Documentary,0,English,40.0,To the Arctic 3D,1287.0,Stephen Judson,2012.0
1178,"Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener",187165546.0,USA,"Kirk DeMicco, Chris Sanders",Animation,0,English,98.0,The Croods,1288.0,"Chris Sanders (screenplay), Kirk DeMicco (screenplay), John Cleese (story), Kirk DeMicco (story), Chris Sanders (story)",2013.0
1179,"Michael Douglas, Diane Keaton, Sterling Jerins, Annie Parisse",10482672.0,USA,Rob Reiner,Comedy,0,English,94.0,And So It Goes,1289.0,Mark Andrus,2014.0
1180,"Stanley Tucci, Wes Bentley, Jennifer Lawrence, Willow Shields",407981652.0,USA,Gary Ross,Action,0,English,142.0,The Hunger Games,1290.0,"Gary Ross (screenplay), Suzanne Collins (screenplay), Billy Ray (screenplay), Suzanne Collins (novel)",2012.0
1181,"Phil Valentine, Newt Gingrich, Jim DeMint, James Inhofe",52756.0,USA,Shayne Edwards,Documentary,1,English,89.0,An Inconsistent Truth,1291.0,Phil Valentine,2012.0
1182,"George Clooney, Matt Damon, Bill Murray, Cate Blanchett",67239378.0,USA,George Clooney,Comedy,0,English,118.0,The Monuments Men,1292.0,"George Clooney (screenplay), Grant Heslov (screenplay), Robert M. Edsel (book), Bret Witter (book)",2014.0
1183,"Chace Crawford, Rory Culkin, Philip Ettinger, Esti Ginzburg",181591.0,USA,Joel Schumacher,Action,1,English,93.0,Twelve,1293.0,"Jordan Melamed (screenplay), Nick McDonell (novel)",2010.0
1184,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba",126464904.0,USA,Ridley Scott,Adventure,0,English,124.0,Prometheus,1295.0,"Jon Spaihts, Damon Lindelof, Dan O'Bannon (based on elements created by), Ronald Shusett (based on elements created by)",2012.0
1185,"Edward Asner, Christopher Plummer, Jordan Nagai, Bob Peterson",292979556.0,USA,"Pete Docter, Bob Peterson(co-director)",Animation,0,English,96.0,Up,1296.0,"Pete Docter (story by), Bob Peterson (story by), Tom McCarthy (story by), Bob Peterson (screenplay by), Pete Docter (screenplay by)",2009.0
1186,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor",1017335.0,India,Sanjay Leela Bhansali,Drama,1,Hindi,126.0,Guzaarish,1297.0,"Sanjay Leela Bhansali (screenplay), Bhavani Iyer (dialogue), Bhavani Iyer (screenplay), Vibhu Puri (dialogue), Turaz (lyrics)",2010.0
1187,"Derek Lee, Clif Prowse, Michael Gill, Baya Rehaz",121179.0,Canada,"Derek Lee, Clif Prowse",Horror,1,English,85.0,Afflicted,1298.0,"Derek Lee (screenplay), Clif Prowse (screenplay)",2013.0
1188,"Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer",63143812.0,USA,Jon Turteltaub,Action,0,English,109.0,The Sorcerer's Apprentice,1299.0,"Lawrence Konner (screen story), Mark Rosenthal (screen story), Matt Lopez (screen story), Matt Lopez (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay)",2010.0
1189,"Jon Abrahams, Andrew Beckham, Jeanette Branch, Caroline Clements",4156.0,USA,Paul Leyden,Fantasy,1,English,90.0,Come Back to Me,1300.0,"Paul Leyden (screenplay by), Wrath James White (based on the book ""The Resurrectionist"" by)",2014.0
1190,"James Rolleston, Te Aho Eketone-Whitu, Taika Waititi, Moerangi Tihore",242008.0,New Zealand,Taika Waititi,Comedy,1,English,87.0,Boy,1301.0,Taika Waititi,2010.0
1191,"Victoria Justice, Jackson Nicoll, Chelsea Handler, Josh Pence",9402410.0,USA,Josh Schwartz,Adventure,0,English,86.0,Fun Size,1302.0,Max Werner,2012.0
1192,"Eric Elmosnino, Lucy Gordon, Laetitia Casta, Doug Jones",230311.0,France,Joann Sfar,Biography,1,French,135.0,Gainsbourg: A Heroic Life,1303.0,"Joann Sfar (graphic novel), Joann Sfar (screenplay), Declan May (dialogue)",2010.0
1193,"Shinobu Terajima, Keigo Kasuya, Emi Masuda, Sabu Kawahara",2109.0,Japan,Koji Wakamatsu,Drama,1,Japanese,85.0,Caterpillar,1304.0,"Hisako Kurosawa (screenplay), Masao Adachi (screenplay)",2010.0
1194,"Jim Lampley, Sylvester Stallone, Robert De Niro, Rich Little",14885004.0,USA,Peter Segal,Comedy,0,English,113.0,Grudge Match,1305.0,"Tim Kelleher (screenplay), Rodney Rothman (screenplay), Tim Kelleher (story)",2013.0
1195,"Ryan Reynolds, Willem Dafoe, Emily Watson, Carrie-Anne Moss",36884.0,USA,Dennis Lee,Drama,1,English,120.0,Fireflies in the Garden,1306.0,"Robert Frost (poem), Dennis Lee",2008.0
1196,"Karin Viard, Joey Starr, Marina Fois, Nicolas Duvauchelle",100000.0,France,Maiwenn,Crime,1,French,127.0,Polisse,1307.0,"Maiwenn (screenplay), Emmanuelle Bercot (screenplay)",2011.0
1197,"Q'orianka Kilcher, Barry Pepper, Shaun Evans, Jimmy Yuill",883887.0,USA,Marc Forby,Drama,1,English,97.0,Princess Kaiulani,1309.0,"Marc Forby (screenplay), Robert Payne (additional dialogue)",2009.0
1198,"Bruce Willis, Mary-Louise Parker, Heidi von Palleske, Karl Urban",88900000.0,USA,Robert Schwentke,Action,0,English,111.0,RED,1310.0,"Jon Hoeber (screenplay), Erich Hoeber (screenplay), Warren Ellis (graphic novel), Cully Hamner (graphic novel)",2010.0
1199,"Kuno Becker, Steven Bauer, Stephen Lang, Alex Nesic",505606.0,USA,Jimmy Nickerson,Action,1,English,96.0,From Mexico with Love,1311.0,"Glen Hartford, Scott Salter (screenplay), Nicholas Siapkaris",2009.0
1200,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth",623279547.0,USA,Joss Whedon,Action,0,English,143.0,The Avengers,1312.0,"Joss Whedon (screenplay), Zak Penn (story), Joss Whedon (story)",2012.0
1201,"Evan Rachel Wood, Scott Speedman, Treat Williams, Kate Burton",11766.0,USA,Andrew Fleming,Comedy,1,English,90.0,Barefoot,1313.0,Stephen Zotnowski,2014.0
1202,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes",26746443.0,USA,Antoine Fuqua,Crime,0,English,132.0,Brooklyn's Finest,1314.0,Michael C. Martin,2009.0
1203,"Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day",116900000.0,USA,Seth Gordon,Comedy,0,English,98.0,Horrible Bosses,1315.0,"Michael Markowitz (screenplay), John Francis Daley (screenplay), Jonathan Goldstein (screenplay), Michael Markowitz (story)",2011.0
1204,"Salman Khan, Tabu, Nadira Babbar, Danny Denzongpa",1187266.0,India,Sohail Khan,Action,1,Hindi,135.0,Jai Ho,1316.0,"A.R. Murugadoss (story), Dilip Shukla (screenplay and dialogue)",2014.0
1205,"Conor McCarron, Greg Forrest, Joe Szula, Mhairi Anderson",283210.0,UK,Peter Mullan,Drama,1,English,124.0,Neds,1317.0,Peter Mullan,2010.0
1206,"Marco Antonio Aguirre, Leonardo Alonso, Karla Cecilia Alvarado, Juan Pablo Arias Barron",2436392.0,Mexico,Cary Joji Fukunaga,Adventure,1,Spanish,96.0,Sin Nombre,1318.0,Cary Joji Fukunaga,2009.0
1207,"Joseph Vijay, Kajal Aggarwal, Vidyut Jammwal, Sathyan",134280.0,India,A.R. Murugadoss,Action,1,Tamil,165.0,Thuppakki,1319.0,"A.R. Murugadoss (dialogue), A.R. Murugadoss (screenplay), A.R. Murugadoss (story)",2012.0
1208,"Aaron Taylor-Johnson, Kristin Scott Thomas, David Threlfall, Josh Bolt",1445366.0,UK,Sam Taylor-Johnson,Biography,1,English,98.0,Nowhere Boy,1320.0,Matt Greenhalgh (screenplay),2009.0
1209,"Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore",17402425.0,USA,Carter Smith,Horror,0,English,90.0,The Ruins,1321.0,"Scott B. Smith (screenplay), Scott B. Smith (novel)",2008.0
1210,"Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan",35287788.0,USA,Tim Burton,Animation,0,English,87.0,Frankenweenie,1322.0,"Leonard Ripps, Tim Burton (original idea), John August (screenplay)",2012.0
1211,"Josiane Balasko, Garance Le Guillermic, Togo Igawa, Anne Brochet",828801.0,France,Mona Achache,Drama,1,French,100.0,The Hedgehog,1323.0,"Mona Achache (screenplay), Muriel Barbery (novel)",2009.0
1212,"Tequan Richmond, April Yvette Thompson, Isaiah Washington, Abner Exposito",91126.0,USA,Alexandre Moors,Biography,1,English,93.0,Blue Caprice,1324.0,"Alexandre Moors (story), R.F.I. Porto (screenplay), R.F.I. Porto (story)",2013.0
1213,"Tony Shalhoub, Barry Corbin, Katie Aselton, Vanessa Branch",101160.0,USA,Michael Matzdorff,Comedy,1,English,92.0,Feed the Fish,1325.0,Michael Matzdorff,2009.0
1214,"Ewan McGregor, Jon Bernthal, Tim Preece, Jim Belushi",11016593.0,France,Roman Polanski,Drama,0,English,128.0,The Ghost Writer,1326.0,"Robert Harris (screenplay), Roman Polanski (screenplay), Robert Harris (novel)",2010.0
1215,"Vinicius Garcia, Felipe Zilse, Ale Abreu, Lu Horta",47618.0,Brazil,Ale Abreu,Animation,1,Portuguese,80.0,Boy and the World,1327.0,Ale Abreu,2013.0
1216,"Maria Hofstatter, Nabil Saleh, Rene Rupnik, Natalya Baranova",3075.0,Austria,Ulrich Seidl,Drama,1,German,115.0,Paradise: Faith,1328.0,"Ulrich Seidl (screenplay), Veronika Franz (screenplay)",2012.0
1217,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska",20803237.0,USA,Lisa Cholodenko,Comedy,0,English,106.0,The Kids Are All Right,1329.0,"Lisa Cholodenko, Stuart Blumberg",2010.0
1218,"Xun Zhou, Xiaoming Huang, Yi-Lin Sie, Sonia Sui",199235.0,China,Ho-Cheung Pang,Comedy,1,Mandarin,97.0,Women Who Flirt,1330.0,"Fu-man Luo (based on the book by), Ho-Cheung Pang (screenplay), Yee-sum Luk (screenplay)",2014.0
1219,"Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup",79883359.0,USA,Steven Spielberg,Drama,0,English,146.0,War Horse,1331.0,"Lee Hall (screenplay), Richard Curtis (screenplay), Michael Morpurgo (novel), Nick Stafford (stage play)",2011.0
1220,"Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner",62453315.0,USA,George Nolfi,Romance,0,English,106.0,The Adjustment Bureau,1332.0,"George Nolfi (screenplay), Philip K. Dick (short story ""Adjustment Team"")",2011.0
1221,"Harvey Keitel, Jason Mewes, Michael Rispoli, Jocelin Donahue",163591.0,South Korea,Hyung-rae Shim,Comedy,1,English,100.0,The Last Godfather,1333.0,Hyung-rae Shim,2010.0
1222,"Brad Pitt, Melanie Laurent, Christoph Waltz, Eli Roth",120523073.0,Germany,"Quentin Tarantino, Eli Roth",Adventure,0,English,153.0,Inglourious Basterds,1334.0,Quentin Tarantino,2009.0
1223,"Minnie Driver, Kristian Gwilliam, Aneurin Barnard, Tom Rhys Harries",14174.0,UK,Marc Evans,Comedy,1,English,110.0,Hunky Dory,1335.0,Laurence Coriat (screenplay),2011.0
1224,"Kathleen Turner, Emily Deschanel, Jason Ritter, Michael McGrady",107721.0,USA,Anne Renton,Comedy,1,English,84.0,The Perfect Family,1336.0,"Paula Goldberg (story), Claire V. Riley (screenplay)",2011.0
1225,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman",165230261.0,USA,Jennifer Yuh Nelson,Animation,0,English,90.0,Kung Fu Panda 2,1337.0,"Jonathan Aibel, Glenn Berger",2011.0
1226,"Romain Duris, Anais Demoustier, Raphael Personnaz, Isild Le Besco",281394.0,France,Francois Ozon,Drama,1,French,108.0,The New Girlfriend,1338.0,"Ruth Rendell (novel), Francois Ozon (screenplay)",2014.0
1227,"Bryce Dallas Howard, Chris Evans, Will Patton, Ann-Margret",94513.0,USA,Jodie Markell,Drama,1,English,102.0,The Loss of a Teardrop Diamond,1339.0,Tennessee Williams (screenplay),2008.0
1228,"Max Thieriot, John Magaro, Denzel Whitaker, Zena Grey",14637490.0,USA,Wes Craven,Horror,0,English,107.0,My Soul to Take,1340.0,Wes Craven,2010.0
1229,"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins",97600000.0,USA,Peyton Reed,Comedy,0,English,104.0,Yes Man,1341.0,"Nicholas Stoller (screenplay), Jarrad Paul (screenplay), Andrew Mogel (screenplay), Danny Wallace (book)",2008.0
1230,"Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",180443783.0,USA,Peter Jackson,Adventure,0,English,161.0,The Hobbit: The Desolation of Smaug,1342.0,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Guillermo del Toro (screenplay), J.R.R. Tolkien (novel)",2013.0
1231,"Leroy McClain, Sorel Carradine, Charlie Barnett, Cameron Scoggins",7742.0,USA,Rodney Evans,Drama,1,English,87.0,The Happy Sad,1343.0,"Ken Urban (screenplay), Ken Urban (stage play)",2013.0
1232,"Drew Struzan, Harrison Ford, Michael J. Fox, George Lucas",3078.0,USA,Erik Sharkey,Documentary,1,English,97.0,Drew: The Man Behind the Poster,1344.0,"Greg Boas, Charles Ricciardi, Erik Sharkey, Jeff Yorkes",2013.0
1233,"John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch",189412677.0,USA,Rich Moore,Animation,0,English,101.0,Wreck-It Ralph,1345.0,"Rich Moore (story by), Phil Johnston (story by), Jim Reardon (story by), Phil Johnston (screenplay by), Jennifer Lee (screenplay by), John C. Reilly (additional story material by), Sam Levine (additional story material by), Jared Stern (additional story material by)",2012.0
1234,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick",9190525.0,USA,"Ethan Coen, Joel Coen",Comedy,0,English,106.0,A Serious Man,1346.0,"Joel Coen, Ethan Coen",2009.0
1235,"Lorenza Izzo, Ariel Levy, Daryl Sabara, Kirby Bliss Blanton",7154957.0,USA,Eli Roth,Adventure,0,English,100.0,The Green Inferno,1347.0,"Guillermo Amoedo (screenplay), Eli Roth (screenplay)",2013.0
1236,"Ryan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum",10796776.0,USA,Kimberly Peirce,Drama,0,English,112.0,Stop-Loss,1348.0,"Mark Richard, Kimberly Peirce",2008.0
1237,"Samuel L. Jackson, Patrick Stewart, Mara",15415270.0,USA,"Keith Scholey, Alastair Fothergill(co-director)",Documentary,0,English,89.0,African Cats,1349.0,"Keith Scholey (narration written by), John Truby (narration written by), Keith Scholey (original story), Owen Newman (original story)",2011.0
1238,"Emmanuelle Devos, Pascal Elbe, Jules Sitruk, Mehdi Dehbi",844112.0,France,Lorraine Levy,Drama,1,French,105.0,The Other Son,1350.0,"Noam Fitoussi (original idea), Lorraine Levy (screenplay), Nathalie Saugeon (screenplay)",2012.0
1239,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots",23264422.0,USA,Tom Gormican,Comedy,0,English,94.0,That Awkward Moment,1351.0,Tom Gormican,2014.0
1240,"Vikram, Aishwarya Rai Bachchan, Prithviraj Sukumaran, Priyamani",480703.0,India,Mani Ratnam,Action,1,Tamil,128.0,Raavanan,1352.0,"Mani Ratnam (story), Mani Ratnam, Suhasini (dialogue)",2010.0
1241,"Tim Robbins, Dan Neil, Danny DeVito, Ray Wert",150307.0,USA,Chris Paine,Documentary,1,English,90.0,Revenge of the Electric Car,1353.0,"P.G. Morgan, Chris Paine",2011.0
1242,"Salman Khan, Katrina Kaif, Girish Karnad, Roshan Seth",2437447.0,India,Kabir Khan,Action,1,Hindi,132.0,Ek Tha Tiger,1355.0,"Aditya Chopra, Kabir Khan (dialogue), Kabir Khan (screenplay), Neelesh Misra (dialogue), Neelesh Misra (screenplay)",2012.0
1243,"Paul W.S. Anderson, Allan Arkush, Eric Balfour, Paul Bartel",7000.0,USA,Alex Stapleton,Documentary,1,English,95.0,Corman's World: Exploits of a Hollywood Rebel,1356.0,Alex Stapleton (by),2011.0
1244,"Will Ferrell, Anna Friel, Danny McBride, Jorma Taccone",49392095.0,USA,Brad Silberling,Adventure,0,English,102.0,Land of the Lost,1357.0,"Chris Henchy, Dennis McNicholas, Sid Krofft (television series), Marty Krofft (television series)",2009.0
1245,"Michelle Pfeiffer, Frances Tomelty, Tom Burke, Rupert Friend",2643292.0,UK,Stephen Frears,Comedy,1,English,86.0,Cheri,1358.0,"Christopher Hampton, Colette (novels)",2009.0
1246,"Dakota Fanning, Teri Hatcher, Jennifer Saunders, Dawn French",75169351.0,USA,Henry Selick,Animation,0,English,100.0,Coraline,1359.0,"Henry Selick (screenplay), Neil Gaiman (book)",2009.0
1247,"Woody Harrelson, Dendrie Taylor, Carl Ciarfalio, Nancy Mosser",8314341.0,UK,Scott Cooper,Crime,0,English,116.0,Out of the Furnace,1360.0,"Brad Ingelsby, Scott Cooper",2013.0
1248,"Alfredo Castro, Antonia Zegers, Jaime Vadell, Amparo Noguera",2576.0,Chile,Pablo Larrain,Drama,1,Spanish,98.0,Post Mortem,1361.0,"Eliseo Altunaga (screenplay advisor), Mateo Iribarren, Pablo Larrain",2010.0
1249,"Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon",42908315.0,USA,Ric Roman Waugh,Action,0,English,112.0,Snitch,1362.0,"Justin Haythe, Ric Roman Waugh",2013.0
1250,"Shaoqun Yu, Chen Zhiui, Xing Yu, Jing Wu",42256.0,Hong Kong,Benny Chan,Action,1,Mandarin,131.0,Shaolin,1363.0,"Alan Yuen (original screenplay), Chi Kwong Cheung, Quiyu Wang, Kam Cheong Chan, Tan Cheung",2011.0
1251,"Elizabeth McGovern, Eva Traynor, Paola Dionisotti, Sophie Stanton",1949.0,UK,Donald Rice,Comedy,1,English,89.0,Cheerful Weather for the Wedding,1365.0,"Mary Henely-Magill (screenplay), Donald Rice, Julia Strachey (novel)",2012.0
1252,"Simon Abkarian, Virginie Ledoyen, Robinson Stevenin, Lola Naymark",35416.0,France,Robert Guediguian,Drama,1,French,139.0,Army of Crime,1366.0,"Serge Le Peron (original idea), Robert Guediguian (scenario), Serge Le Peron (scenario), Gilles Taurand (scenario), Gilles Taurand (adaptation)",2009.0
