Title,Year,Genre,Director,Writer,Actors,Language,Country,Runtime,BoxOffice
Project Nim,2011,['Documentary'],James Marsh,Elizabeth Hess,"['Nim Chimpsky', 'Stephanie LaFarge', 'Herbert Terrace']",English,UK,93,410077
The Raven,2012,"['Crime', 'Mystery', 'Thriller']",James McTeigue,Hannah Shakespeare,"['John Cusack', 'Luke Evans', 'Alice Eve']",English,USA,110,16000000
Shut Up and Play the Hits,2012,"['Documentary', 'Music']",Will Lovelace,unknown,"['James Murphy', 'Chuck Klosterman', 'Keith Wood']",English,UK,108,36389
Mamma Mia!,2008,"['Comedy', 'Musical', 'Romance']",Phyllida Lloyd,Catherine Johnson,"['Amanda Seyfried', 'Stellan Skarsgard', 'Pierce Brosnan']",English,USA,108,143704210
Hannah Arendt,2012,"['Biography', 'Drama']",Margarethe von Trotta,Pamela Katz,"['Barbara Sukowa', 'Janet McTeer', 'Julia Jentsch']",German,Germany,113,411530
An American Carol,2008,"['Comedy', 'Fantasy']",David Zucker,David Zucker,"['Trace Adkins', 'Brandon Alter', 'Chriss Anglin']",English,USA,83,6960000
Imagine That,2009,"['Comedy', 'Drama', 'Family', 'Fantasy']",Karey Kirkpatrick,Ed Solomon,"['Eddie Murphy', 'Thomas Haden Church', 'Yara Shahidi']",English,USA,107,16088610
Behind the Candelabra,2013,"['Biography', 'Drama', 'Romance']",Steven Soderbergh,Richard LaGravenese,"['Matt Damon', 'Scott Bakula', 'Eric Zuckerman']",English,USA,118,1631647
Better Living Through Chemistry,2014,"['Comedy', 'Drama']",Geoff Moore,Geoff Moore,"['Sam Rockwell', 'Olivia Wilde', 'Michelle Monaghan']",English,UK,91,51772
River of Fundament,2014,['Drama'],Matthew Barney,Matthew Barney,"['Dave Bald Eagle', 'Milford Graves', 'John Buffalo Mailer']",English,USA,319,43057
My King,2015,"['Drama', 'Romance']",Maiwenn,Etienne Comar,"['Vincent Cassel', 'Emmanuelle Bercot', 'Louis Garrel']",French,France,124,53920
Down for Life,2009,['Drama'],Alan Jacobs,Alan Jacobs,"['Jessica Romero', 'Danny Glover', 'Snoop Dogg']",English,USA,92,39644
To Save a Life,2009,['Drama'],Brian Baugh,Brian Baugh,"['Randy Wayne', 'Deja Kreutzberg', 'Joshua Weigel']",English,USA,120,3700734
Demi-soeur,2013,['Comedy'],Josiane Balasko,Josiane Balasko,"['Josiane Balasko', 'Michel Blanc', 'Brigitte Rouan']",French,France,90,634
Arbitrage,2012,"['Drama', 'Thriller']",Nicholas Jarecki,Nicholas Jarecki,"['Richard Gere', 'Susan Sarandon', 'Tim Roth']",English,USA,107,7918283
Prince of Persia: The Sands of Time,2010,"['Action', 'Adventure', 'Fantasy']",Mike Newell,Boaz Yakin,"['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley']",English,USA,116,90755643
Lawless,2012,"['Crime', 'Drama']",John Hillcoat,Nick Cave,"['Shia LaBeouf', 'Tom Hardy', 'Jason Clarke']",English,USA,116,36300000
Ex Machina,2014,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Alex Garland,Alex Garland,"['Domhnall Gleeson', 'Alicia Vikander', 'Oscar Isaac']",English,UK,108,19012798
Max Rose,2013,['Drama'],Daniel Noah,Daniel Noah,"['Kerry Bishe', 'Dean Stockwell', 'Illeana Douglas']",English,USA,83,56365
Chico & Rita,2010,"['Animation', 'Crime', 'Drama', 'Music', 'Romance']",Tono Errando,Ignacio Martinez de Pison,"['Limara Meneses', 'Eman Xor Ona', 'Mario Guerra']",Spanish,Spain,94,247455
Ghost Town,2008,"['Comedy', 'Drama', 'Fantasy', 'Romance']",David Koepp,David Koepp,"['Greg Kinnear', 'Jordan Carlos', 'Dequina Moore']",English,USA,102,13214030
Rock the Kasbah,2015,"['Comedy', 'Music', 'War']",Barry Levinson,Mitch Glazer,"['Bill Murray', 'Bruce Willis', 'Kate Hudson']",English,USA,106,1940202
Alvin and the Chipmunks: The Road Chip,2015,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music']",Walt Becker,Ross Bagdasarian,"['Jason Lee', 'Justin Long', 'Matthew Gray Gubler']",English,USA,92,66580191
Ernest & Celestine,2012,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Family', 'Fantasy']",Stephane Aubier,Daniel Pennac,"['Forest Whitaker', 'Lambert Wilson', 'Pauline Brunner']",French,France,80,71442
A Thousand Words,2012,"['Comedy', 'Drama']",Brian Robbins,Steve Koren,"['Eddie Murphy', 'Kerry Washington', 'Emanuel Ragsdale']",English,USA,91,18429081
Land of Mine,2015,"['Drama', 'History', 'War']",Martin Zandvliet,Martin Zandvliet,"['Roland Moller', 'Louis Hofmann', 'Joel Basman']",German,Denmark,100,434640
Get Smart,2008,"['Action', 'Adventure', 'Comedy']",Peter Segal,Tom J. Astle,"['Steve Carell', 'Anne Hathaway', 'Dwayne Johnson']",English,USA,110,130246343
Spring Breakers,2012,"['Comedy', 'Crime', 'Drama']",Harmony Korine,Harmony Korine,"['James Franco', 'Selena Gomez', 'Vanessa Hudgens']",English,USA,94,13900000
The Tale of Despereaux,2008,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Sam Fell,Kate DiCamillo,"['Matthew Broderick', 'Dustin Hoffman', 'Emma Watson']",English,UK,93,50818750
My Best Friend's Girl,2008,"['Comedy', 'Romance']",Howard Deutch,Jordan Cahan,"['Dane Cook', 'Kate Hudson', 'Alec Baldwin']",English,USA,101,19151864
Diary of a Wimpy Kid: Rodrick Rules,2011,"['Comedy', 'Family']",David Bowers,Gabe Sachs,"['Zachary Gordon', 'Devon Bostick', 'Rachael Harris']",English,USA,99,52691009
The Impossible,2012,"['Drama', 'History', 'Thriller']",J.A. Bayona,Sergio G. Sanchez,"['Naomi Watts', 'Ewan McGregor', 'Tom Holland']",English,Spain,114,18996755
"Hugh Hefner: Playboy, Activist and Rebel",2009,"['Documentary', 'Biography']",Brigitte Berman,Brigitte Berman,"['Larry Adler', 'Bobbie Arnstein', 'Joan Baez']",English,Canada,124,21878
Berberian Sound Studio,2012,"['Drama', 'Horror', 'Thriller']",Peter Strickland,Peter Strickland,"['Toby Jones', 'Cosimo Fusco', 'Antonio Mancino']",English,UK,92,28602
Jason Becker: Not Dead Yet,2012,"['Documentary', 'Biography', 'Music']",Jesse Vile,Jesse Vile,"['Jason Becker', 'Dan Alvarez', 'Ehren Becker']",English,UK,87,794
The Fluffy Movie: Unity Through Laughter,2014,"['Documentary', 'Comedy']",Manny Rodriguez,unknown,"['Gabriel Iglesias', 'Jacqueline Obradors', 'Gina Brillon']",English,USA,101,2820939
Antichrist,2009,"['Drama', 'Horror']",Lars von Trier,Lars von Trier,"['Willem Dafoe', 'Charlotte Gainsbourg', 'Storm Acheche Sahlstrom']",English,Denmark,108,228568
Old Dogs,2009,"['Comedy', 'Family']",Walt Becker,David Diamond,"['John Travolta', 'Robin Williams', 'Kelly Preston']",English,USA,88,49474048
Dinner for Schmucks,2010,['Comedy'],Jay Roach,David Guion,"['Steve Carell', 'Paul Rudd', 'Zach Galifianakis']",English,USA,114,72980108
The Smurfs,2011,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Raja Gosnell,J. David Stem,"['Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays']",English,USA,103,142614158
Before I Disappear,2014,['Drama'],Shawn Christensen,Shawn Christensen,"['Shawn Christensen', 'Fatima Ptacek', 'Emmy Rossum']",English,USA,93,2676
Conquest 1453,2012,"['Action', 'Drama', 'History', 'War']",Faruk Aksoy,Melih Esat Acil,"['Devrim Evin', 'Ibrahim Celikkol', 'Dilek Serbest']",Turkish,Turkey,162,35730
Carancho,2010,"['Crime', 'Drama', 'Romance', 'Thriller']",Pablo Trapero,Alejandro Fadel,"['Ricardo Darin', 'Martina Gusman', 'Carlos Weber']",Spanish,Argentina,107,85363
The Maiden Heist,2009,"['Comedy', 'Crime']",Peter Hewitt,Michael LeSieur,"['Christopher Walken', 'Joseph McKenna', 'Wynn Everett']",English,USA,90,481378
Machete,2010,"['Action', 'Crime', 'Thriller']",Ethan Maniquis,Robert Rodriguez,"['Danny Trejo', 'Robert De Niro', 'Jessica Alba']",English,USA,105,26200000
Elaine Stritch: Shoot Me,2013,['Documentary'],Chiemi Karasawa,unknown,"['Alec Baldwin', 'Rob Bowman', 'Tina Fey']",English,USA,81,301724
Dead Man Down,2013,"['Action', 'Crime', 'Drama', 'Thriller']",Niels Arden Oplev,J.H. Wyman,"['Colin Farrell', 'Noomi Rapace', 'Terrence Howard']",English,USA,118,10880926
The Pink Panther 2,2009,"['Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']",Harald Zwart,Scott Neustadter,"['Steve Martin', 'Jean Reno', 'Emily Mortimer']",English,USA,92,35922978
My One and Only,2009,"['Adventure', 'Biography', 'Comedy', 'Drama', 'Romance']",Richard Loncraine,Charlie Peters,"['Renee Zellweger', 'Logan Lerman', 'Kevin Bacon']",English,USA,108,2314502
The Artist,2011,"['Comedy', 'Drama', 'Romance']",Michel Hazanavicius,Michel Hazanavicius,"['Jean Dujardin', 'Berenice Bejo', 'John Goodman']",English,France,100,44667095
The Guard,2011,"['Comedy', 'Crime', 'Thriller']",John Michael McDonagh,John Michael McDonagh,"['Ronan Collins', 'Paraic Nialand', 'John Patrick Beirne']",English,Ireland,96,5359774
Sunshine on Leith,2013,"['Comedy', 'Drama', 'Musical', 'Romance']",Dexter Fletcher,Stephen Greenhorn,"['Paul Brannigan', 'George MacKay', 'Kevin Guthrie']",English,UK,100,157892
The Girl Who Played with Fire,2009,"['Crime', 'Drama', 'Mystery', 'Thriller']",Daniel Alfredson,Jonas Frykberg,"['Michael Nyqvist', 'Noomi Rapace', 'Lena Endre']",Swedish,Sweden,129,7638241
The Losers,2010,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",Sylvain White,Peter Berg,"['Jeffrey Dean Morgan', 'Zoe Saldana', 'Chris Evans']",English,USA,97,23400000
The Human Resources Manager,2010,"['Comedy', 'Drama']",Eran Riklis,Abraham B. Jehoshua,"['Mark Ivanir', 'Guri Alfi', 'Noah Silver']",Hebrew,Israel,103,29374
Is the Man Who Is Tall Happy?,2013,"['Documentary', 'Animation']",Michel Gondry,Michel Gondry,"['Michel Gondry', 'Noam Chomsky']",English,France,88,137042
Crossing Over,2009,"['Crime', 'Drama']",Wayne Kramer,Wayne Kramer,"['Harrison Ford', 'Ray Liotta', 'Ashley Judd']",English,USA,113,402469
The Black Dove,2012,['Drama'],Michael Caporale,Michael Caporale,"['Grace Balbo', 'Lou Beatty Jr.', 'Brittney Ann Benson']",English,USA,111,11210
Beyond the Lights,2014,"['Drama', 'Music', 'Romance']",Gina Prince-Bythewood,Gina Prince-Bythewood,"['Gugu Mbatha-Raw', 'Nate Parker', 'Minnie Driver']",English,USA,116,14617945
The Perks of Being a Wallflower,2012,"['Drama', 'Romance']",Stephen Chbosky,Stephen Chbosky,"['Logan Lerman', 'Dylan McDermott', 'Kate Walsh']",English,USA,103,14900000
The Fourth Kind,2009,"['Mystery', 'Sci-Fi', 'Thriller']",Olatunde Osunsanmi,Olatunde Osunsanmi,"['Milla Jovovich', 'Will Patton', 'Hakeem Kae-Kazim']",English,USA,98,25500000
The Pardon,2013,['Crime'],Tom Anton,Tom Anton,"['Jaime King', 'John Hawkes', 'Jason Lewis']",English,USA,120,2911
All Creatures Big and Small,2015,"['Animation', 'Adventure', 'Comedy']",Toby Genkel,Richie Conroy,"['Dermot Magennis', 'Callum Maloney', 'Tara Flynn']",English,Germany,87,1850924
Here Comes the Boom,2012,"['Action', 'Comedy', 'Sport']",Frank Coraci,Allan Loeb,"['Kevin James', 'Salma Hayek', 'Henry Winkler']",English,USA,105,45274251
"Now, Forager",2012,['Drama'],Jason Cortlund,Jason Cortlund,"['Jason Cortlund', 'Tiffany Esteb', 'Almex Lee']",English,USA,93,10896
Arthur Newman,2012,['Drama'],Dante Ariola,Becky Johnston,"['Colin Firth', 'Emily Blunt', 'Lucas Hedges']",English,USA,101,134273
Holy Motors,2012,"['Drama', 'Fantasy']",Leos Carax,Leos Carax,"['Denis Lavant', 'Edith Scob', 'Eva Mendes']",French,France,115,641054
Photographic Memory,2011,['Documentary'],Ross McElwee,Marie-Emmanuelle Hartness,"['Adrian McElwee', 'Ross McElwee']",English,USA,87,7711
Neighbors,2014,['Comedy'],Nicholas Stoller,Andrew Jay Cohen,"['Seth Rogen', 'Rose Byrne', 'Elise Vargas']",English,USA,97,134413041
Kahaani,2012,"['Mystery', 'Thriller']",Sujoy Ghosh,Sujoy Ghosh,"['Vidya Balan', 'Parambrata Chatterjee', 'Indraneil Sengupta']",Hindi,India,122,1030219
American Reunion,2012,['Comedy'],Jon Hurwitz,Jon Hurwitz,"['Jason Biggs', 'Alyson Hannigan', 'Chris Klein']",English,USA,113,55300000
Girl Rising,2013,"['Documentary', 'Drama']",Richard Robbins,Marie Arana,"['Amina', 'Azmera', 'Arindol Bagchi']",English,USA,101,849484
Girlhood,2014,['Drama'],Celine Sciamma,Celine Sciamma,"['Karidja Toure', 'Assa Sylla', 'Lindsay Karamoh']",French,France,113,60019
Any Questions for Ben?,2012,"['Comedy', 'Romance']",Rob Sitch,Santo Cilauro,"['Josh Lawson', 'Rachael Taylor', 'Daniel Henshall']",English,Australia,114,608731
Marley,2012,"['Documentary', 'Biography', 'Music']",Kevin Macdonald,unknown,"['Bob Marley', 'Ziggy Marley', 'Jimmy Cliff']",English,UK,144,1412124
The Mafia Kills Only in Summer,2013,"['Comedy', 'Crime']",Pif,Michele Astori,"['Cristiana Capotondi', 'Pif', 'Alex Bisconti']",Italian,Italy,90,37134
The Iron Lady,2011,"['Biography', 'Drama']",Phyllida Lloyd,Abi Morgan,"['Meryl Streep', 'Jim Broadbent', 'Susan Brown']",English,UK,105,29959436
The Bling Ring,2013,"['Biography', 'Crime', 'Drama']",Sofia Coppola,Sofia Coppola,"['Katie Chang', 'Israel Broussard', 'Emma Watson']",English,USA,90,5500000
Anna Karenina,2012,"['Drama', 'Romance']",Joe Wright,Tom Stoppard,"['Matthew Macfadyen', 'Eric MacLennan', 'Kelly Macdonald']",English,UK,129,12802907
Grassroots,2012,"['Comedy', 'Drama']",Stephen Gyllenhaal,Phil Campbell,"['Jason Biggs', 'Joel David Moore', 'Lauren Ambrose']",English,USA,98,6497
Flypaper,2011,"['Comedy', 'Crime', 'Mystery']",Rob Minkoff,Jon Lucas,"['Patrick Dempsey', 'Ashley Judd', 'Tim Blake Nelson']",English,Germany,87,1098
Third Person,2013,"['Drama', 'Romance']",Paul Haggis,Paul Haggis,"['Liam Neeson', 'Maria Bello', 'Mila Kunis']",English,Belgium,137,643843
Bol,2011,['Drama'],Shoaib Mansoor,Shoaib Mansoor,"['Humaima Malik', 'Manzar Sehbai', 'Shafqat Cheema']",Urdu,Pakistan,165,186410
In Time,2011,"['Action', 'Sci-Fi', 'Thriller']",Andrew Niccol,Andrew Niccol,"['Justin Timberlake', 'Olivia Wilde', 'Shyloh Oostwald']",English,USA,109,35900000
Tower Heist,2011,"['Action', 'Comedy', 'Crime']",Brett Ratner,Adam Cooper,"['Ben Stiller', 'Eddie Murphy', 'Casey Affleck']",English,USA,104,78009155
Metallica Through the Never,2013,['Music'],Nimrod Antal,Nimrod Antal,"['Dane DeHaan', 'James Hetfield', 'Lars Ulrich']",English,USA,93,2608716
Adventureland,2009,"['Comedy', 'Drama', 'Romance']",Greg Mottola,Greg Mottola,"['Jesse Eisenberg', 'Kelsey Ledgin', 'Michael Zegen']",English,USA,107,15900000
It's Complicated,2009,"['Comedy', 'Drama', 'Romance']",Nancy Meyers,Nancy Meyers,"['Meryl Streep', 'Steve Martin', 'Alec Baldwin']",English,USA,120,112703470
Texas Chainsaw 3D,2013,"['Horror', 'Thriller']",John Luessenhop,Adam Marcus,"['Alexandra Daddario', 'Dan Yeager', 'Trey Songz']",English,USA,92,34334256
Never Back Down,2008,"['Action', 'Drama', 'Sport']",Jeff Wadlow,Chris Hauty,"['Sean Faris', 'Amber Heard', 'Cam Gigandet']",English,USA,110,24767490
The Taking of Tiger Mountain,2014,"['Action', 'Adventure', 'Biography', 'History', 'War']",Hark Tsui,Bo Qu,"['Hanyu Zhang', 'Tony Ka Fai Leung', 'Kenny Lin']",Mandarin,China,141,228984
The Weird World of Blowfly,2010,"['Documentary', 'Biography', 'Music']",Jonathan Furmanski,unknown,"['Clarence Reid', 'Steve Alaimo', 'Bela B.']",English,USA,89,1721
Mr. Holmes,2015,"['Drama', 'Mystery']",Bill Condon,Mitch Cullin,"['Ian McKellen', 'Laura Linney', 'Milo Parker']",English,UK,104,14173994
The Invisible Woman,2013,"['Biography', 'Drama', 'History', 'Romance']",Ralph Fiennes,Abi Morgan,"['Felicity Jones', 'John Kavanagh', 'Tom Attwood']",English,UK,111,1200000
MacGruber,2010,"['Action', 'Comedy', 'Romance']",Jorma Taccone,Will Forte,"['Will Forte', 'Kristen Wiig', 'Ryan Phillippe']",English,USA,90,8000000
Love & Mercy,2014,"['Biography', 'Drama', 'Music']",Bill Pohlad,Oren Moverman,"['Paul Dano', 'John Cusack', 'Elizabeth Banks']",English,USA,121,8790100
Legend of the Guardians: The Owls of Ga'Hoole,2010,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy']",Zack Snyder,John Orloff,"['Emily Barclay', 'Abbie Cornish', 'Essie Davis']",English,USA,97,54400000
Thin Ice,2011,"['Comedy', 'Crime', 'Drama']",Jill Sprecher,Jill Sprecher,"['Greg Kinnear', 'John Paul Gamoke', 'David Harbour']",English,USA,93,600000
Madea's Witness Protection,2012,"['Comedy', 'Crime', 'Drama']",Tyler Perry,Tyler Perry,"['Tyler Perry', 'Eugene Levy', 'Denise Richards']",English,USA,114,65623128
Free Men,2011,"['Drama', 'History', 'Romance']",Ismael Ferroukhi,Ismael Ferroukhi,"['Tahar Rahim', 'Michael Lonsdale', 'Mahmud Shalaby']",French,France,99,47701
Trouble with the Curve,2012,"['Drama', 'Sport']",Robert Lorenz,Randy Brown,"['Clint Eastwood', 'Chelcie Ross', 'Raymond Anthony Thomas']",English,USA,111,35754555
Footnote,2011,"['Comedy', 'Drama']",Joseph Cedar,Joseph Cedar,"['Shlomo Bar-Aba', 'Lior Ashkenazi', 'Aliza Rosen']",Hebrew,Israel,107,1900000
Only God Forgives,2013,"['Crime', 'Drama']",Nicolas Winding Refn,Nicolas Winding Refn,"['Ryan Gosling', 'Kristin Scott Thomas', 'Vithaya Pansringarm']",English,Denmark,90,700000
Elektra Luxx,2010,"['Comedy', 'Drama']",Sebastian Gutierrez,Sebastian Gutierrez,"['Joseph Gordon-Levitt', 'Carla Gugino', 'Ermahn Ospina']",English,USA,100,7308
Premam,2015,"['Comedy', 'Drama', 'Romance']",Alphonse Puthren,Alphonse Puthren,"['Nivin Pauly', 'Sai Pallavi', 'Madonna Sebastian']",Malayalam,India,156,825602
Burn After Reading,2008,"['Comedy', 'Crime', 'Drama', 'Thriller']",Ethan Coen,Joel Coen,"['George Clooney', 'Frances McDormand', 'Brad Pitt']",English,USA,96,60338891
Drive Angry,2011,"['Action', 'Fantasy', 'Thriller']",Patrick Lussier,Todd Farmer,"['Nicolas Cage', 'Amber Heard', 'William Fichtner']",English,USA,104,10706786
Love Ranch,2010,"['Biography', 'Comedy', 'Drama']",Taylor Hackford,Mark Jacobson,"['Helen Mirren', 'Joe Pesci', 'Sergio Peris-Mencheta']",English,USA,117,134904
Pearl Jam Twenty,2011,"['Documentary', 'History', 'Music']",Cameron Crowe,Cameron Crowe,"['Cameron Crowe', 'Jeff Ament', 'Matt Cameron']",English,USA,109,454784
Spread,2009,"['Comedy', 'Drama', 'Romance']",David Mackenzie,Jason Hall,"['Ashton Kutcher', 'Anne Heche', 'Margarita Levieva']",English,USA,97,122948
A Town Called Panic,2009,"['Animation', 'Adventure', 'Comedy']",Stephane Aubier,Stephane Aubier,"['Stephane Aubier', 'Jeanne Balibar', 'Nicolas Buysse']",French,Belgium,75,165349
Paul Blart: Mall Cop,2009,"['Action', 'Comedy', 'Crime', 'Family']",Steve Carr,Kevin James,"['Kevin James', 'Keir ODonnell', 'Jayma Mays']",English,USA,91,146336178
Rowdy Rathore,2012,['Action'],Prabhu Deva,Shiraz Ahmed,"['Akshay Kumar', 'Sonakshi Sinha', 'Nassar']",Hindi,India,140,775981
Salinger,2013,['Documentary'],Shane Salerno,unknown,"['Philip Seymour Hoffman', 'Edward Norton', 'John Cusack']",English,USA,120,575775
Trespass,2011,"['Crime', 'Drama', 'Thriller']",Joel Schumacher,Karl Gajdusek,"['Nicolas Cage', 'Nicole Kidman', 'Ben Mendelsohn']",English,USA,91,16816
Play the Game,2009,"['Comedy', 'Romance']",Marc Fienberg,Marc Fienberg,"['Paul Campbell', 'Andy Griffith', 'Doris Roberts']",English,USA,105,700000
The Rewrite,2014,"['Comedy', 'Romance']",Marc Lawrence,Marc Lawrence,"['Hugh Grant', 'Whit Baldwin', 'Vanessa Wasche']",English,USA,107,324889
Rise of the Guardians,2012,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Thriller']",Peter Ramsey,David Lindsay-Abaire,"['Chris Pine', 'Alec Baldwin', 'Jude Law']",English,USA,97,98800000
Lola Versus,2012,['Comedy'],Daryl Wein,Zoe Lister-Jones,"['Greta Gerwig', 'Joel Kinnaman', 'Zoe Lister-Jones']",English,USA,87,200000
Island of Lemurs: Madagascar,2014,"['Documentary', 'Short', 'Adventure', 'Biography', 'Family']",David Douglas,Drew Fellman,"['Morgan Freeman', 'Hantanirina Rasamimanana', 'Patricia Wright']",English,Canada,39,10675739
The Man in 3B,2015,['Mystery'],Trey Haley,Carl Weber,"['Lamman Rucker', 'Christian Keyes', 'Brely Evans']",English,USA,93,291145
Ted 2,2015,['Comedy'],Seth MacFarlane,Seth MacFarlane,"['Mark Wahlberg', 'Seth MacFarlane', 'Amanda Seyfried']",English,USA,115,63883740
Detachment,2011,['Drama'],Tony Kaye,Carl Lund,"['Adrien Brody', 'Marcia Gay Harden', 'James Caan']",English,USA,98,48868
Carnage,2011,"['Comedy', 'Drama']",Roman Polanski,Yasmina Reza,"['Jodie Foster', 'Kate Winslet', 'Christoph Waltz']",English,France,80,2200000
The Promotion,2008,['Comedy'],Steve Conrad,Steve Conrad,"['Seann William Scott', 'Chris Conrad', 'Rick Gonzalez']",English,USA,86,362531
Cloud Atlas,2012,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",Tom Tykwer,David Mitchell,"['Tom Hanks', 'Halle Berry', 'Jim Broadbent']",English,Germany,172,22100000
The Deep Blue Sea,2011,"['Drama', 'Romance']",Terence Davies,Terence Rattigan,"['Ann Mitchell', 'Jolyon Coy', 'Karl Johnson']",English,UK,98,1124786
Embrace of the Serpent,2015,"['Adventure', 'Drama']",Ciro Guerra,Ciro Guerra,"['Nilbio Torres', 'Antonio Bolivar', 'Jan Bijvoet']",Spanish,Colombia,125,1320005
The Strange Case of Angelica,2010,"['Drama', 'Fantasy']",Manoel de Oliveira,Manoel de Oliveira,"['Pilar Lopez de Ayala', 'Leonor Silveira', 'Isabel Ruth']",Portuguese,Portugal,97,47743
Atlas Shrugged: Part I,2011,"['Drama', 'Mystery', 'Sci-Fi']",Paul Johansson,Brian Patrick OToole,"['Taylor Schilling', 'Grant Bowler', 'Matthew Marsden']",English,USA,97,4563873
A Perfect Man,2013,"['Drama', 'Romance']",Kees Van Oostrum,Larry Brand,"['Jeanne Tripplehorn', 'Liev Schreiber', 'Joelle Carter']",English,USA,95,388
